,log_reg,RidgeClass,AdaBoostClassifier,BaggingClassifier,GradientBoostingClassifier,RandomForestClassifier,LGBMClassifier,XGBClassifier
28121,1,1,1,1,1,1,1,1
28122,0,0,0,0,0,0,0,0
28123,0,0,0,0,0,0,0,0
28124,0,0,0,0,0,0,1,0
28125,1,1,1,1,1,1,1,1
28126,0,0,0,0,0,0,0,0
28127,0,0,0,0,0,0,0,0
28128,1,1,1,1,1,1,1,1
28129,1,1,1,1,1,1,1,1
28130,0,0,0,0,0,0,0,0
28131,1,0,0,0,1,0,1,1
28132,0,0,0,0,0,0,0,0
28133,0,0,0,0,0,0,0,0
28134,1,1,1,1,1,1,1,1
28135,0,0,0,0,0,0,0,0
28136,1,1,1,1,1,1,1,1
28137,0,0,0,0,0,0,0,0
28138,0,0,0,0,0,0,0,0
28139,0,0,0,0,0,0,0,0
28140,0,1,0,0,1,0,0,0
28141,0,0,0,0,0,0,0,0
28142,0,0,0,0,0,0,0,0
28143,0,0,0,1,0,1,0,0
28144,0,0,0,0,0,0,0,0
28145,0,0,0,0,0,0,0,0
28146,0,0,0,0,0,0,0,0
28147,0,0,0,0,0,0,0,0
28148,0,0,0,0,0,0,0,0
28149,1,1,1,1,1,1,1,1
28150,1,0,1,1,1,0,1,1
28151,0,1,0,0,1,0,0,0
28152,0,0,0,0,0,0,0,0
28153,0,0,0,0,0,0,0,0
28154,0,0,0,1,0,1,0,0
28155,0,0,0,0,0,0,0,0
28156,0,0,0,0,0,0,0,0
28157,1,1,1,1,1,1,1,1
28158,1,1,1,1,1,1,1,1
28159,0,0,0,0,0,0,0,0
28160,1,1,1,1,1,1,1,1
28161,0,1,0,0,0,0,0,0
28162,0,0,0,0,0,0,0,0
28163,0,1,1,0,1,1,1,1
28164,0,0,0,0,0,0,0,0
28165,0,0,0,0,0,0,0,0
28166,1,1,1,1,1,1,1,1
28167,0,0,0,0,0,0,0,0
28168,1,1,1,1,1,1,1,1
28169,0,0,0,0,0,0,0,0
28170,1,1,1,1,1,1,1,1
28171,0,0,0,0,0,0,0,0
28172,0,0,0,0,0,0,0,0
28173,1,1,1,1,1,1,1,1
28174,0,0,0,0,0,0,0,0
28175,0,0,0,0,0,0,0,0
28176,0,0,0,0,0,0,0,0
28177,0,0,0,0,0,0,0,0
28178,0,0,0,0,0,0,0,0
28179,0,0,0,0,1,0,0,0
28180,0,0,0,0,0,0,0,0
28181,1,1,1,1,1,1,1,1
28182,0,0,0,0,0,0,0,0
28183,1,1,1,1,1,1,1,1
28184,1,1,1,1,1,1,1,1
28185,0,0,0,1,0,0,0,0
28186,0,0,0,0,0,0,0,0
28187,1,1,1,1,1,1,1,1
28188,1,1,1,1,1,1,1,1
28189,0,0,0,1,0,1,0,0
28190,1,1,1,1,1,1,1,1
28191,1,1,1,1,1,1,1,1
28192,0,0,0,0,0,0,0,0
28193,0,0,0,0,0,0,0,0
28194,0,0,0,0,0,0,0,0
28195,0,0,0,0,0,0,0,0
28196,1,1,1,1,1,1,1,1
28197,0,0,0,0,0,0,0,0
28198,1,1,1,1,1,1,1,1
28199,0,0,0,0,0,0,0,0
28200,1,1,1,0,1,1,1,1
28201,1,1,1,1,1,1,1,1
28202,0,0,0,0,0,0,0,0
28203,1,1,1,1,1,1,1,1
28204,1,1,1,1,1,1,1,1
28205,0,0,0,0,0,0,0,0
28206,0,0,0,0,0,0,0,0
28207,1,1,1,0,1,0,1,1
28208,0,1,0,0,0,0,0,0
28209,1,1,1,1,1,1,1,1
28210,0,0,0,0,0,0,0,0
28211,0,0,0,0,0,0,0,0
28212,1,0,1,1,1,1,1,1
28213,0,0,0,0,0,0,0,0
28214,0,0,0,0,0,0,0,0
28215,0,0,0,0,0,0,0,0
28216,0,0,0,0,0,0,0,0
28217,1,1,1,1,1,1,1,1
28218,0,1,0,0,0,0,0,0
28219,1,1,1,1,1,1,1,1
28220,1,1,1,1,1,1,1,1
28221,1,1,1,1,1,1,1,1
28222,0,0,0,0,0,0,0,0
28223,1,1,1,1,1,1,1,1
28224,1,1,1,0,1,1,1,1
28225,0,0,0,0,0,0,0,0
28226,1,1,1,1,1,1,1,1
28227,0,0,0,0,0,0,0,0
28228,0,0,0,0,0,0,0,0
28229,1,1,1,1,1,1,1,1
28230,1,1,1,1,1,1,1,1
28231,0,0,0,0,0,0,0,0
28232,0,0,0,0,0,0,0,0
28233,0,0,0,0,0,0,0,0
28234,0,0,0,0,0,0,0,0
28235,0,0,0,0,0,0,0,0
28236,0,0,0,0,1,0,0,0
28237,1,0,0,0,0,0,0,0
28238,1,0,0,0,1,0,1,1
28239,0,0,0,0,0,0,0,0
28240,0,0,0,0,0,0,0,0
28241,1,0,0,0,1,1,0,0
28242,0,0,0,0,0,0,0,0
28243,0,0,0,0,0,0,0,0
28244,1,0,1,1,1,1,1,1
28245,1,1,1,1,1,1,1,1
28246,1,1,1,1,1,1,1,1
28247,0,0,0,0,0,0,0,0
28248,1,1,1,1,1,1,1,1
28249,0,0,0,0,0,0,0,0
28250,0,0,0,0,0,0,0,0
28251,0,0,0,0,0,0,0,0
28252,1,1,1,1,1,1,1,1
28253,0,0,0,0,0,0,0,0
28254,1,1,1,1,1,1,1,1
28255,0,0,0,0,0,0,0,0
28256,0,0,0,0,0,0,0,0
28257,0,0,0,0,0,0,0,0
28258,0,0,0,0,0,0,0,0
28259,1,1,1,1,1,1,1,1
28260,0,0,0,0,0,1,0,0
28261,0,0,0,0,0,0,0,0
28262,1,1,1,1,1,1,1,1
28263,1,1,1,1,1,1,1,1
28264,1,1,1,1,1,1,1,1
28265,1,1,1,1,1,1,1,1
28266,0,0,0,0,0,0,0,0
28267,0,0,0,0,0,0,0,0
28268,1,1,1,1,1,1,1,1
28269,0,0,0,0,0,0,0,0
28270,0,0,0,0,0,0,0,0
28271,1,1,1,1,1,1,1,1
28272,1,1,1,1,1,1,1,1
28273,0,0,0,0,0,0,0,0
28274,1,1,1,1,1,1,1,1
28275,1,1,1,1,1,1,1,1
28276,0,0,0,0,0,0,0,0
28277,0,1,0,0,0,0,0,0
28278,1,1,1,1,1,1,1,1
28279,0,0,0,0,0,0,0,0
28280,0,0,0,0,0,0,0,0
28281,0,0,0,0,0,0,0,0
28282,1,1,1,1,1,1,1,1
28283,1,1,1,1,1,1,0,0
28284,0,0,0,0,0,0,0,0
28285,1,1,1,1,1,1,1,1
28286,0,0,0,0,0,0,0,0
28287,0,0,0,0,0,0,0,0
28288,0,0,0,0,0,0,0,0
28289,0,0,1,0,1,0,1,1
28290,0,0,0,0,0,0,0,0
28291,1,1,1,1,1,1,1,1
28292,0,0,0,0,0,0,0,0
28293,0,0,0,0,0,0,0,0
28294,1,0,1,1,1,0,1,1
28295,1,1,1,1,1,1,1,1
28296,1,1,1,0,1,0,1,1
28297,0,0,0,0,0,0,0,0
28298,0,0,0,0,0,0,0,0
28299,1,1,1,1,1,1,1,1
28300,0,0,0,0,0,0,0,0
28301,0,1,0,0,1,0,0,0
28302,0,0,0,0,0,0,0,0
28303,0,0,0,0,0,0,0,0
28304,0,0,0,0,0,0,0,0
28305,0,0,0,0,0,0,0,0
28306,0,0,0,0,0,0,0,0
28307,0,0,0,0,0,0,0,0
28308,0,0,0,0,0,0,0,0
28309,1,1,1,1,1,1,1,1
28310,0,0,0,1,0,1,0,0
28311,0,0,0,0,0,0,0,0
28312,0,0,0,0,0,0,0,0
28313,0,0,0,0,0,0,0,0
28314,0,0,0,0,0,0,0,0
28315,1,1,1,1,1,1,1,1
28316,0,0,1,0,1,0,1,1
28317,1,1,0,0,1,0,0,0
28318,0,0,0,0,0,0,0,0
28319,0,0,0,0,0,0,0,0
28320,0,0,0,0,0,0,0,0
28321,0,0,0,0,0,0,0,0
28322,0,0,0,0,0,0,0,0
28323,1,1,1,1,1,1,1,1
28324,0,0,0,0,0,0,0,0
28325,1,1,1,1,1,1,1,1
28326,1,1,1,1,1,1,1,1
28327,0,0,0,0,0,0,0,0
28328,1,1,1,1,1,1,1,1
28329,1,1,1,1,1,1,0,1
28330,1,0,1,1,1,0,1,1
28331,0,0,0,0,0,0,0,0
28332,0,0,0,0,0,0,0,0
28333,0,1,1,1,1,0,1,1
28334,1,1,1,1,1,1,1,1
28335,1,1,1,1,1,1,1,1
28336,1,1,1,1,1,1,1,1
28337,0,0,0,0,0,0,0,0
28338,0,0,0,0,0,0,0,0
28339,0,1,0,0,1,0,0,0
28340,0,0,0,0,0,0,0,0
28341,1,1,1,1,1,1,1,1
28342,0,0,0,0,0,0,0,0
28343,1,1,1,1,1,1,1,1
28344,1,1,1,1,1,1,1,1
28345,0,0,0,0,0,0,0,0
28346,0,0,0,0,0,0,0,0
28347,0,0,0,0,0,0,0,0
28348,0,0,0,0,0,0,0,0
28349,1,1,1,1,1,1,1,1
28350,1,1,1,1,1,1,1,1
28351,1,1,1,1,1,1,1,1
28352,0,1,0,0,0,0,0,0
28353,0,0,0,0,0,0,0,0
28354,0,1,1,0,1,0,1,1
28355,1,0,1,1,1,1,1,1
28356,1,1,1,1,1,1,1,1
28357,0,0,0,0,0,0,0,0
28358,0,0,0,0,0,0,0,0
28359,0,0,0,0,0,0,0,0
28360,0,1,1,0,1,1,1,1
28361,0,0,0,0,0,0,0,0
28362,0,0,0,0,0,0,0,0
28363,0,0,0,0,0,0,0,0
28364,1,1,1,1,1,1,1,1
28365,0,1,1,0,1,1,1,1
28366,0,0,0,0,0,0,0,0
28367,0,0,0,0,0,0,0,0
28368,1,1,1,1,1,1,1,1
28369,1,1,1,1,1,1,1,1
28370,0,0,0,0,0,0,0,0
28371,1,1,1,1,1,1,1,1
28372,0,0,0,0,0,0,0,0
28373,0,1,0,0,1,0,0,0
28374,1,1,1,1,1,1,1,1
28375,1,1,1,1,1,1,1,1
28376,0,0,0,0,0,0,0,0
28377,0,0,0,0,1,0,0,0
28378,1,1,1,1,1,1,1,1
28379,0,0,0,0,0,0,0,0
28380,0,0,0,0,0,0,0,0
28381,1,1,1,1,1,1,1,1
28382,1,0,1,1,1,1,1,1
28383,1,1,1,1,1,1,1,1
28384,0,0,0,0,0,0,0,0
28385,1,1,1,1,1,1,1,1
28386,0,0,0,0,0,0,0,0
28387,1,1,1,1,1,1,1,1
28388,0,0,0,0,0,0,0,0
28389,1,1,1,1,1,1,1,1
28390,1,1,1,1,1,1,1,1
28391,0,0,0,0,0,0,0,0
28392,1,1,1,1,1,1,1,1
28393,1,1,1,1,1,1,1,1
28394,1,1,1,1,1,1,1,1
28395,1,1,1,1,1,1,1,1
28396,1,1,1,1,1,1,1,1
28397,0,0,0,0,0,0,0,0
28398,0,0,0,0,0,0,0,0
28399,0,0,0,0,0,0,0,0
28400,1,1,1,1,1,1,1,1
28401,1,1,1,1,1,1,1,1
28402,0,0,0,1,0,1,0,0
28403,0,0,0,0,0,0,0,0
28404,0,0,0,0,0,0,0,0
28405,0,0,1,0,1,0,1,1
28406,0,0,0,1,0,1,0,0
28407,1,1,1,1,1,1,1,1
28408,0,0,0,0,0,0,0,0
28409,1,1,1,1,1,1,1,1
28410,1,1,1,1,1,1,1,1
28411,0,0,0,0,0,0,0,0
28412,1,1,1,1,1,1,1,1
28413,1,1,1,1,1,1,1,1
28414,1,0,0,1,1,1,0,0
28415,1,1,0,0,1,1,1,1
28416,1,1,1,1,1,1,1,1
28417,0,0,0,0,0,0,0,0
28418,0,0,0,0,0,0,0,0
28419,1,1,1,1,1,1,1,1
28420,0,0,1,1,1,0,1,1
28421,1,1,1,1,1,1,1,1
28422,1,1,1,1,1,1,1,1
28423,1,1,1,1,1,1,1,1
28424,0,0,0,0,0,0,0,0
28425,0,0,0,0,0,0,0,0
28426,0,0,0,0,0,0,0,0
28427,1,0,0,1,0,1,0,0
28428,0,0,0,0,0,0,0,0
28429,0,0,0,0,0,0,0,0
28430,0,0,0,0,0,0,0,0
28431,0,0,0,0,0,0,0,0
28432,1,1,1,1,1,1,1,1
28433,0,0,0,0,0,0,0,0
28434,0,0,0,0,0,0,0,0
28435,1,1,1,1,1,1,1,1
28436,0,0,0,0,0,0,0,0
28437,1,1,1,1,1,1,1,1
28438,1,1,1,1,1,1,1,1
28439,0,0,0,0,0,0,0,0
28440,1,1,1,0,1,1,1,1
28441,0,0,0,0,0,0,0,0
28442,1,1,1,1,1,1,1,1
28443,1,1,1,1,1,1,1,1
28444,1,1,1,1,1,1,1,1
28445,0,0,0,0,0,0,0,0
28446,0,0,0,0,0,0,0,0
28447,1,1,1,1,1,1,1,1
28448,0,1,1,0,1,1,1,1
28449,1,1,1,1,1,1,1,1
28450,0,0,0,0,0,0,0,0
28451,0,0,0,0,0,0,0,0
28452,0,0,0,0,0,0,0,0
28453,1,1,1,1,1,1,1,1
28454,0,0,0,0,0,0,0,0
28455,1,1,1,1,1,1,1,1
28456,0,0,0,0,0,0,0,0
28457,1,1,1,1,1,1,1,1
28458,1,1,1,1,1,1,1,1
28459,0,0,0,0,0,0,0,0
28460,0,0,0,0,0,0,0,0
28461,1,1,1,1,1,1,1,1
28462,0,0,0,0,0,0,0,0
28463,0,0,1,1,1,1,1,1
28464,1,1,1,1,1,1,1,1
28465,0,0,0,0,0,0,0,0
28466,0,0,0,0,0,0,0,0
28467,1,1,1,0,1,1,1,1
28468,0,0,0,0,0,0,0,0
28469,0,0,0,0,0,0,0,0
28470,0,0,0,0,0,0,0,0
28471,0,0,1,0,1,1,1,1
28472,1,1,1,1,1,0,1,1
28473,0,0,0,0,1,1,1,1
28474,1,1,1,1,1,1,1,1
28475,0,0,0,0,0,0,0,0
28476,1,1,1,1,1,1,1,1
28477,0,0,0,0,0,0,0,0
28478,0,0,0,0,0,0,0,0
28479,0,0,0,0,0,0,0,0
28480,1,1,1,1,1,1,1,1
28481,0,0,0,0,0,0,0,0
28482,1,1,1,1,1,1,1,1
28483,1,0,1,1,1,0,1,1
28484,1,1,1,0,1,0,1,1
28485,0,0,0,0,0,0,0,0
28486,0,0,0,0,0,0,0,0
28487,0,0,0,0,1,0,0,0
28488,0,0,0,0,0,0,0,0
28489,1,1,1,1,1,1,1,1
28490,1,1,1,1,1,1,1,1
28491,1,0,0,0,1,0,0,0
28492,1,1,1,1,1,1,1,1
28493,0,0,0,0,0,0,0,0
28494,1,1,0,1,0,1,0,0
28495,0,0,0,0,0,0,0,0
28496,0,1,0,0,0,0,0,0
28497,1,1,1,1,1,1,1,1
28498,1,1,1,1,1,1,1,1
28499,0,0,0,0,0,0,0,0
28500,1,1,1,1,1,1,1,1
28501,1,1,1,1,1,1,1,1
28502,0,0,0,0,0,0,1,1
28503,0,0,0,0,0,0,0,0
28504,0,0,0,0,0,0,0,0
28505,0,0,0,0,0,0,0,0
28506,0,0,0,0,0,0,0,0
28507,0,0,0,0,0,0,0,0
28508,0,0,0,0,0,0,0,0
28509,0,0,0,0,0,0,0,0
28510,0,0,0,0,0,0,0,0
28511,1,1,1,1,1,1,1,1
28512,1,1,1,1,1,1,1,1
28513,1,1,1,1,1,1,1,1
28514,1,1,1,1,1,1,1,1
28515,0,0,0,0,0,0,0,0
28516,0,0,0,0,0,0,0,0
28517,1,1,1,1,1,1,1,1
28518,0,0,0,0,0,0,0,0
28519,1,1,1,1,1,1,1,1
28520,0,0,0,0,0,0,0,0
28521,0,0,0,0,0,0,0,0
28522,0,0,0,0,0,0,0,0
28523,0,0,0,1,0,1,0,0
28524,0,0,0,0,0,0,0,0
28525,1,1,1,1,1,1,1,1
28526,1,1,1,1,1,1,1,1
28527,0,0,0,0,0,0,0,0
28528,1,1,1,1,1,1,1,1
28529,1,1,1,1,1,1,1,1
28530,1,1,1,1,1,1,1,1
28531,0,0,0,0,0,0,0,0
28532,0,0,1,0,1,0,1,1
28533,0,0,0,0,0,0,0,0
28534,0,0,0,0,0,0,0,0
28535,1,1,1,1,1,1,1,1
28536,1,1,1,1,1,1,0,0
28537,0,1,0,0,0,0,0,0
28538,0,0,0,0,0,0,0,0
28539,1,1,1,1,1,1,1,1
28540,1,1,1,1,1,1,1,1
28541,1,1,1,1,1,1,1,1
28542,1,1,1,1,1,1,1,1
28543,0,0,0,0,0,0,0,0
28544,0,0,0,0,0,0,0,0
28545,0,0,0,0,0,0,0,0
28546,0,0,0,0,0,0,0,0
28547,0,0,0,0,0,0,0,0
28548,1,1,1,1,1,1,1,1
28549,0,0,0,0,0,0,0,0
28550,0,0,0,0,0,0,0,0
28551,0,0,0,0,0,0,0,0
28552,0,0,0,0,0,0,0,0
28553,0,0,0,1,0,1,0,0
28554,0,0,0,0,0,0,0,0
28555,0,0,0,0,0,0,0,0
28556,0,0,0,0,0,0,0,0
28557,1,1,1,0,1,0,1,1
28558,0,0,0,0,0,0,0,0
28559,1,1,1,1,1,1,1,1
28560,1,1,1,1,1,1,1,1
28561,0,0,0,0,0,0,0,0
28562,0,0,0,0,0,0,0,0
28563,0,0,0,0,0,0,0,0
28564,0,0,0,0,0,0,0,0
28565,0,0,0,0,0,0,0,0
28566,0,0,0,0,0,0,0,0
28567,1,1,1,1,1,1,1,1
28568,0,0,0,0,0,0,0,0
28569,0,0,0,0,0,0,0,0
28570,0,0,0,0,0,0,0,0
28571,0,0,0,0,0,0,0,0
28572,0,0,0,0,0,0,0,0
28573,0,0,0,0,0,0,0,0
28574,1,1,1,1,1,1,1,1
28575,0,1,0,0,0,0,0,0
28576,1,1,1,1,1,1,1,1
28577,0,0,0,0,0,0,0,0
28578,1,1,1,1,1,1,1,1
28579,0,0,0,0,1,0,0,0
28580,0,0,0,0,0,0,0,0
28581,1,1,1,1,1,1,1,1
28582,0,0,0,0,0,0,0,0
28583,0,0,0,0,0,0,0,0
28584,0,0,0,0,0,0,0,0
28585,1,1,1,1,1,1,1,1
28586,0,0,0,0,0,0,0,0
28587,0,0,0,0,0,0,0,0
28588,0,0,0,0,0,0,0,0
28589,0,0,0,0,0,0,0,0
28590,0,0,0,0,0,0,0,0
28591,0,0,0,0,0,0,0,0
28592,0,0,0,0,0,0,0,0
28593,1,0,0,0,1,0,0,0
28594,1,1,1,1,1,1,1,1
28595,1,1,1,1,1,1,1,1
28596,1,1,0,0,1,0,1,1
28597,0,0,0,0,0,0,0,0
28598,1,1,1,1,1,1,1,1
28599,1,1,1,0,1,1,1,1
28600,0,0,0,0,0,0,0,0
28601,0,0,0,0,0,0,0,0
28602,0,0,0,0,0,0,0,0
28603,0,0,0,0,0,0,0,0
28604,1,1,1,1,1,1,1,1
28605,0,0,0,0,0,0,0,0
28606,1,1,1,1,1,1,1,1
28607,0,0,0,0,0,0,0,0
28608,1,1,1,1,1,1,1,1
28609,1,1,1,1,1,1,1,1
28610,0,0,0,0,0,0,0,0
28611,0,0,0,0,0,0,0,0
28612,0,0,0,0,0,0,0,0
28613,1,1,1,1,1,1,1,1
28614,0,0,0,0,0,0,0,0
28615,0,0,0,0,0,0,0,0
28616,0,0,0,0,0,0,0,0
28617,0,0,0,0,0,0,0,0
28618,0,1,0,0,1,0,1,1
28619,0,0,0,0,0,0,0,0
28620,0,0,0,0,0,0,0,0
28621,0,0,0,0,0,0,0,0
28622,0,0,0,0,0,0,0,0
28623,1,1,1,1,1,1,1,1
28624,0,0,1,0,1,0,1,1
28625,1,1,1,1,1,1,1,1
28626,1,0,0,0,1,0,1,1
28627,0,0,0,0,0,0,0,0
28628,0,0,0,0,0,0,0,0
28629,1,1,1,1,1,1,1,1
28630,1,1,1,1,1,1,1,1
28631,0,0,0,0,0,0,0,0
28632,0,0,0,0,0,0,0,0
28633,0,0,0,0,0,0,0,0
28634,0,0,0,0,0,0,0,0
28635,1,1,1,1,1,1,1,1
28636,1,1,1,1,1,1,1,1
28637,1,1,1,1,1,1,1,1
28638,1,0,1,1,1,1,1,1
28639,1,1,1,1,1,1,1,1
28640,1,1,1,1,1,1,1,1
28641,0,0,0,0,0,0,0,0
28642,0,0,0,0,0,0,0,0
28643,1,1,1,1,1,1,1,1
28644,0,0,0,0,0,0,0,0
28645,0,0,0,0,0,0,0,0
28646,1,1,0,1,0,1,0,0
28647,0,0,0,0,0,0,0,0
28648,0,0,0,0,0,0,0,0
28649,0,0,0,0,0,0,0,0
28650,0,0,0,0,0,0,0,0
28651,1,1,1,1,1,1,1,1
28652,1,1,1,1,1,1,1,1
28653,0,0,0,0,0,0,0,0
28654,1,1,1,1,1,1,1,1
28655,0,0,0,0,0,0,0,0
28656,1,1,1,1,1,1,1,1
28657,1,1,1,1,1,1,1,1
28658,0,0,0,0,0,0,0,0
28659,1,1,1,1,1,1,1,1
28660,0,0,0,0,0,0,0,0
28661,1,1,1,1,1,1,1,1
28662,1,1,1,1,1,1,1,1
28663,0,0,0,0,0,0,0,0
28664,1,1,1,1,1,1,1,1
28665,1,1,1,1,1,1,1,1
28666,0,0,0,0,0,0,0,0
28667,0,0,0,0,0,0,0,0
28668,0,0,0,0,1,0,1,1
28669,0,0,0,0,0,0,0,0
28670,0,0,0,0,0,0,0,0
28671,0,0,0,0,0,0,0,0
28672,0,0,0,0,0,0,0,0
28673,0,0,0,0,0,0,0,0
28674,0,0,0,0,0,0,0,0
28675,0,0,0,0,0,0,0,0
28676,1,1,1,1,1,1,1,1
28677,1,1,1,1,1,1,1,1
28678,0,0,0,0,0,0,0,0
28679,0,0,0,0,0,0,0,0
28680,0,1,1,0,1,0,1,1
28681,1,1,1,1,1,1,1,1
28682,0,0,0,0,0,0,0,0
28683,0,0,0,0,0,0,0,0
28684,0,1,1,0,1,0,1,1
28685,0,0,0,0,0,0,0,0
28686,0,0,1,0,1,0,1,1
28687,1,1,1,1,1,1,1,1
28688,1,1,1,1,1,1,1,1
28689,1,1,1,1,1,1,1,1
28690,0,0,1,0,1,0,1,1
28691,1,1,1,1,1,1,1,1
28692,1,0,0,1,1,1,0,0
28693,0,0,0,0,0,0,0,0
28694,1,1,1,1,1,1,1,1
28695,0,0,0,0,0,0,0,0
28696,1,0,1,1,1,1,1,1
28697,0,0,0,0,0,0,0,0
28698,0,0,0,0,0,0,0,0
28699,1,1,0,0,0,1,0,0
28700,1,1,0,1,0,1,0,0
28701,0,0,0,0,0,0,0,0
28702,1,1,1,1,1,1,1,1
28703,0,0,0,0,0,0,0,0
28704,1,1,1,1,1,1,1,1
28705,1,1,1,1,1,1,1,1
28706,1,1,1,1,1,1,1,1
28707,1,1,1,1,1,1,1,1
28708,1,1,1,1,1,1,1,1
28709,0,0,0,0,0,0,0,0
28710,1,1,1,0,1,1,1,1
28711,1,1,1,1,1,1,1,1
28712,0,0,0,0,0,0,0,0
28713,1,1,1,1,1,1,1,1
28714,1,1,1,1,1,1,1,1
28715,1,1,0,1,1,1,1,1
28716,0,0,0,0,0,0,0,0
28717,0,0,0,0,0,0,0,0
28718,0,0,0,0,0,0,0,0
28719,0,0,0,0,0,0,0,0
28720,1,1,1,1,1,1,1,1
28721,1,1,1,1,1,1,1,1
28722,0,0,0,0,0,0,0,0
28723,1,0,1,1,1,0,0,1
28724,0,0,0,0,0,0,0,0
28725,0,0,0,0,0,0,0,0
28726,1,1,1,1,1,1,1,1
28727,1,1,1,1,1,1,1,1
28728,1,1,1,0,1,1,1,1
28729,0,0,0,0,0,0,0,0
28730,0,0,0,0,0,0,0,0
28731,1,1,1,0,1,1,1,1
28732,0,0,0,0,0,0,0,0
28733,0,0,0,0,0,0,0,0
28734,1,0,0,0,1,0,0,0
28735,0,0,0,0,0,0,0,0
28736,0,0,0,0,0,0,0,0
28737,1,1,1,1,1,1,1,1
28738,0,0,0,0,0,0,0,0
28739,0,0,0,0,0,0,0,0
28740,0,0,0,0,0,0,0,0
28741,0,1,0,0,0,0,0,0
28742,1,1,1,1,1,1,1,1
28743,0,0,0,0,0,0,0,0
28744,0,0,0,0,0,0,0,0
28745,0,0,0,0,1,1,1,1
28746,1,1,1,1,1,1,1,1
28747,0,0,0,0,0,0,0,0
28748,1,1,1,1,1,1,1,1
28749,0,0,0,0,0,0,0,0
28750,0,0,0,0,0,0,0,0
28751,1,1,1,1,1,1,1,1
28752,0,0,0,0,0,0,0,0
28753,1,1,1,1,1,1,1,1
28754,1,1,1,1,1,1,1,1
28755,0,0,0,0,0,0,0,0
28756,0,0,0,0,0,0,0,0
28757,0,0,0,0,0,0,0,0
28758,1,1,1,0,1,1,1,1
28759,1,1,1,1,1,1,1,1
28760,0,0,0,0,0,0,0,0
28761,1,1,1,1,1,1,1,1
28762,0,0,0,0,0,0,0,0
28763,0,0,0,0,0,0,0,0
28764,0,0,0,0,0,0,0,0
28765,0,0,0,1,0,1,0,0
28766,1,1,1,1,1,1,1,1
28767,0,0,0,0,0,0,0,0
28768,1,1,1,1,1,1,1,1
28769,1,1,1,1,1,1,1,1
28770,1,1,1,1,1,1,1,1
28771,0,0,0,0,0,0,0,0
28772,0,0,0,0,0,0,0,0
28773,0,0,0,0,0,0,0,0
28774,0,0,0,0,0,0,0,0
28775,0,0,0,0,0,0,0,0
28776,0,0,0,0,0,0,0,0
28777,0,0,0,0,0,0,0,0
28778,1,1,1,1,1,1,1,1
28779,0,0,0,0,0,0,0,0
28780,0,0,0,0,0,0,0,0
28781,1,1,1,1,1,1,1,1
28782,1,0,0,1,1,1,0,0
28783,0,0,0,0,0,0,0,0
28784,1,1,1,1,1,1,1,1
28785,0,0,0,0,0,0,0,0
28786,0,0,0,0,0,0,0,0
28787,1,1,1,1,1,1,1,1
28788,0,0,0,1,1,1,0,0
28789,0,0,0,0,0,0,0,0
28790,0,0,0,0,0,0,0,0
28791,1,1,1,1,1,1,1,1
28792,1,1,1,1,1,1,1,1
28793,0,0,0,0,0,0,0,0
28794,0,0,0,0,0,0,0,0
28795,0,0,0,0,0,0,0,0
28796,0,0,0,0,0,0,0,0
28797,1,1,1,1,1,1,1,1
28798,1,1,1,1,1,1,1,1
28799,1,1,1,1,1,1,1,1
28800,0,0,0,0,0,0,0,0
28801,0,0,0,0,0,0,0,0
28802,0,0,0,0,0,0,0,0
28803,0,0,0,0,0,0,0,0
28804,0,0,0,0,0,0,0,0
28805,0,0,0,0,0,0,0,0
28806,0,0,0,0,0,0,0,0
28807,1,1,1,1,1,1,1,1
28808,0,0,0,0,0,0,0,0
28809,1,1,1,1,1,1,1,1
28810,1,1,1,1,1,1,1,1
28811,1,1,1,1,1,1,1,0
28812,0,0,0,0,0,0,0,0
28813,0,0,0,0,0,0,0,0
28814,1,1,1,1,1,1,1,1
28815,1,1,1,1,1,1,1,1
28816,0,0,0,0,0,0,0,0
28817,1,1,1,1,1,1,0,0
28818,1,1,1,1,1,1,1,1
28819,1,1,1,1,1,1,1,1
28820,0,0,0,0,0,0,0,0
28821,0,0,0,0,0,0,0,0
28822,0,0,0,0,0,0,0,0
28823,0,0,0,0,0,0,0,0
28824,0,0,0,0,0,0,0,0
28825,1,0,1,1,1,0,1,1
28826,0,0,0,0,0,0,0,0
28827,1,1,1,1,1,1,1,1
28828,1,1,1,0,1,1,1,1
28829,1,1,1,1,1,1,1,1
28830,0,0,0,0,0,0,0,0
28831,0,0,0,0,0,0,0,0
28832,0,0,0,0,0,0,0,0
28833,1,0,1,1,1,1,1,1
28834,1,1,1,1,1,1,1,1
28835,1,1,1,1,1,1,1,1
28836,1,1,1,0,1,1,1,1
28837,1,1,1,1,1,1,1,1
28838,1,1,1,1,1,1,1,1
28839,1,1,1,1,1,1,1,1
28840,1,1,1,1,1,1,1,1
28841,0,0,0,0,0,0,0,0
28842,1,1,1,1,1,1,1,1
28843,1,1,1,1,1,1,1,1
28844,1,1,1,1,1,1,1,1
28845,0,0,0,0,1,0,0,0
28846,0,0,0,0,0,0,0,0
28847,0,0,0,0,0,0,0,0
28848,1,1,1,1,1,1,1,1
28849,1,1,1,1,1,1,1,1
28850,1,1,1,1,1,1,1,1
28851,0,0,0,0,0,0,0,0
28852,1,1,1,1,1,1,1,1
28853,1,1,1,0,1,1,1,1
